Unnamed: 0,protein_id_x,transcript_id,rNC1,rNC2,rKD1,rKD2,NC1,NC2,NC3,KD1,KD2,KD3,protein_id_y,High_Pause_Countsc18nc,protein_id,High_Pause_Countsc18ko
12255,ENSMUSP00000061958,ENSMUST00000062694,80,59,91,81,797.4,785.6,815.5,675.5,666.4,585.6,ENSMUSP00000061958,28.0,ENSMUSP00000061958,28.5
12257,ENSMUSP00000061991,ENSMUST00000052012,30,23,47,32,99.5,90.6,95.9,93.7,97.3,80.0,ENSMUSP00000061991,162.0,ENSMUSP00000061991,104.0
12258,ENSMUSP00000061997,ENSMUST00000051341,55,37,76,64,60.6,55.5,55.8,62.5,60.7,50.9,ENSMUSP00000061997,48.5,ENSMUSP00000061997,50.0
12264,ENSMUSP00000062016,ENSMUST00000053705,88,77,90,88,38.2,36.3,35.5,29.1,28.7,32.1,ENSMUSP00000062016,23.5,ENSMUSP00000062016,70.5
12266,ENSMUSP00000062030,ENSMUST00000055770,580,474,1035,769,1763.2,1697.0,1724.9,1701.9,1618.1,1430.3,ENSMUSP00000062030,6.5,ENSMUSP00000062030,1.0
12268,ENSMUSP00000062039,ENSMUST00000058183,28,24,68,58,104.7,109.3,108.2,131.8,112.3,120.0,ENSMUSP00000062039,22.5,ENSMUSP00000062039,39.0
12270,ENSMUSP00000062046,ENSMUST00000049630,116,94,176,139,255.3,227.9,235.0,194.1,199.0,171.9,ENSMUSP00000062046,7.0,ENSMUSP00000062046,13.5
12271,ENSMUSP00000062047,ENSMUST00000050183,72,53,108,93,346.0,315.8,327.2,355.1,335.6,328.6,ENSMUSP00000062047,195.0,ENSMUSP00000062047,195.5
12274,ENSMUSP00000062066,ENSMUST00000056078,51,41,69,50,599.9,546.8,562.0,591.2,521.2,475.5,ENSMUSP00000062066,13.5,ENSMUSP00000062066,22.5
12286,ENSMUSP00000062108,ENSMUST00000054368,0,0,0,0,401.9,403.2,383.5,440.9,349.4,317.1,,0.0,ENSMUSP00000062108,46.0
12288,ENSMUSP00000062110,ENSMUST00000055128,50,58,95,89,183.6,195.1,198.3,203.2,176.4,168.1,ENSMUSP00000062110,28.0,ENSMUSP00000062110,84.0
12294,ENSMUSP00000062174,ENSMUST00000054251,35,39,61,45,228.8,247.3,235.3,189.4,176.4,150.4,ENSMUSP00000062174,47.5,ENSMUSP00000062174,104.0
12312,ENSMUSP00000062312,ENSMUST00000062606,625,567,573,429,1366.1,1390.2,1404.2,1082.7,981.8,854.1,ENSMUSP00000062312,8.0,ENSMUSP00000062312,15.5
12314,ENSMUSP00000062326,ENSMUST00000052249,76,57,156,118,825.3,750.9,804.8,802.3,842.7,714.1,ENSMUSP00000062326,27.5,ENSMUSP00000062326,22.0
12315,ENSMUSP00000062327,ENSMUST00000055436,1,4,17,8,49.4,58.8,53.2,59.3,55.5,45.8,ENSMUSP00000062327,9.5,ENSMUSP00000062327,34.0
12317,ENSMUSP00000062333,ENSMUST00000061101,50,48,74,51,229.4,213.9,210.1,206.6,193.2,186.4,ENSMUSP00000062333,36.0,ENSMUSP00000062333,99.5
12329,ENSMUSP00000062392,ENSMUST00000059595,171,141,209,204,1915.6,1793.4,1850.3,1720.9,1587.0,1442.1,ENSMUSP00000062392,38.5,ENSMUSP00000062392,85.5
12330,ENSMUSP00000062395,ENSMUST00000052602,19,14,20,14,143.4,138.3,143.6,117.3,117.1,117.5,ENSMUSP00000062395,108.5,ENSMUSP00000062395,251.0
12332,ENSMUSP00000062410,ENSMUST00000054471,73,67,103,94,271.9,238.3,261.3,233.1,249.9,206.2,ENSMUSP00000062410,23.5,ENSMUSP00000062410,37.5
12335,ENSMUSP00000062413,ENSMUST00000053737,117,111,184,158,832.2,758.7,813.4,741.5,702.3,655.6,ENSMUSP00000062413,70.5,ENSMUSP00000062413,83.5
12337,ENSMUSP00000062420,ENSMUST00000056370,129,127,173,136,325.9,339.8,346.6,358.0,304.6,280.6,ENSMUSP00000062420,16.0,ENSMUSP00000062420,7.5
12344,ENSMUSP00000062449,ENSMUST00000059644,35,32,81,83,66.4,63.7,59.4,74.0,71.5,67.5,ENSMUSP00000062449,191.5,ENSMUSP00000062449,209.0
12347,ENSMUSP00000062464,ENSMUST00000054815,56,41,66,36,17.5,16.9,14.1,17.0,12.6,14.4,ENSMUSP00000062464,82.0,ENSMUSP00000062464,154.5
12348,ENSMUSP00000062467,ENSMUST00000049567,58,36,97,74,284.1,277.4,287.8,300.6,294.1,273.1,ENSMUSP00000062467,39.5,ENSMUSP00000062467,58.5
12349,ENSMUSP00000062468,ENSMUST00000060357,0,1,2,1,204.6,179.8,181.9,182.4,197.4,167.3,,0.0,ENSMUSP00000062468,71.0
12352,ENSMUSP00000062475,ENSMUST00000058524,6,4,13,5,63.3,58.8,62.1,86.0,82.7,83.5,ENSMUSP00000062475,51.5,ENSMUSP00000062475,26.0
12353,ENSMUSP00000062476,ENSMUST00000057829,55,52,122,99,359.7,314.9,327.3,348.8,350.6,329.3,ENSMUSP00000062476,9.0,ENSMUSP00000062476,9.5
12361,ENSMUSP00000062528,ENSMUST00000050011,23,29,39,31,117.1,117.7,107.2,129.6,116.7,99.1,ENSMUSP00000062528,65.0,ENSMUSP00000062528,11.5
12365,ENSMUSP00000062540,ENSMUST00000058370,75,63,155,116,369.0,341.0,362.8,385.7,350.5,320.6,ENSMUSP00000062540,26.5,ENSMUSP00000062540,51.5
12369,ENSMUSP00000062566,ENSMUST00000054730,50,39,72,45,43.4,49.7,44.3,42.0,33.8,31.1,ENSMUSP00000062566,25.0,ENSMUSP00000062566,95.0
12371,ENSMUSP00000062576,ENSMUST00000062264,537,488,727,685,762.6,710.9,749.7,723.7,789.1,680.7,ENSMUSP00000062576,8.0,ENSMUSP00000062576,5.5
12375,ENSMUSP00000062593,ENSMUST00000054399,28,17,30,30,138.7,118.1,128.3,97.1,105.5,97.7,ENSMUSP00000062593,33.5,ENSMUSP00000062593,66.0
12380,ENSMUSP00000062622,ENSMUST00000062368,86,80,137,112,1488.8,1460.2,1450.1,1536.8,1403.3,1274.3,ENSMUSP00000062622,42.5,ENSMUSP00000062622,77.5
12381,ENSMUSP00000062628,ENSMUST00000055922,15,9,25,20,19.7,19.5,21.6,23.1,17.5,19.5,ENSMUSP00000062628,20.0,ENSMUSP00000062628,12.0
12382,ENSMUSP00000062632,ENSMUST00000051014,2,2,12,14,37.1,35.9,37.4,42.3,45.6,39.1,ENSMUSP00000062632,24.5,ENSMUSP00000062632,266.0
12386,ENSMUSP00000062642,ENSMUST00000059579,45,49,84,68,430.4,391.2,420.0,478.7,469.2,429.6,ENSMUSP00000062642,40.0,ENSMUSP00000062642,25.0
12389,ENSMUSP00000062670,ENSMUST00000057792,131,99,158,114,326.5,291.8,315.1,304.4,321.2,283.3,ENSMUSP00000062670,29.0,ENSMUSP00000062670,25.5
12400,ENSMUSP00000062753,ENSMUST00000054960,42,38,78,61,172.6,169.4,165.8,167.6,175.3,154.5,ENSMUSP00000062753,53.0,ENSMUSP00000062753,51.0
