protein_id,High_Pause_Counts,transcript_id_x
ENSP00000306887.2,8,ENST00000304511.7
ENSP00000306906.4,2,ENST00000306368.9
ENSP00000306920.4,24,ENST00000307363.10
ENSP00000306968.3,4,ENST00000306721.8
ENSP00000306983.5,90,ENST00000305135.10
ENSP00000306999.8,35,ENST00000305188.13
ENSP00000307046.4,10,ENST00000302190.9
ENSP00000307071.6,6,ENST00000304177.10
ENSP00000307078.4,13,ENST00000302418.5
ENSP00000307101.5,0,ENST00000304494.10
ENSP00000307143.4,47,ENST00000303071.10
ENSP00000307156.4,68,ENST00000305544.9
ENSP00000307188.9,44,ENST00000304874.14
ENSP00000307214.5,42,ENST00000305641.7
ENSP00000307235.3,110,ENST00000303236.9
ENSP00000307241.6,0,ENST00000302746.11
ENSP00000307260.4,0,ENST00000305632.11
ENSP00000307265.3,22,ENST00000302165.5
ENSP00000307288.5,6,ENST00000303887.10
ENSP00000307297.6,17,ENST00000306243.7
ENSP00000307298.4,37,ENST00000306917.5
ENSP00000307387.3,34,ENST00000307296.8
ENSP00000307423.2,21,ENST00000305386.4
ENSP00000307432.5,30,ENST00000307227.10
ENSP00000307491.5,27,ENST00000302313.10
ENSP00000307567.6,11,ENST00000306125.12
ENSP00000307666.5,74,ENST00000305866.10
ENSP00000307705.4,0,ENST00000304218.6
ENSP00000307833.3,11,ENST00000308275.8
ENSP00000307843.7,11,ENST00000308874.12
ENSP00000307853.4,25,ENST00000308110.9
ENSP00000307863.3,11,ENST00000308924.9
ENSP00000307889.5,13,ENST00000311528.10
ENSP00000307939.5,87,ENST00000309863.11
ENSP00000307940.5,11,ENST00000309311.7
ENSP00000307975.4,23,ENST00000310392.5
ENSP00000308000.7,86,ENST00000308436.11
ENSP00000308022.6,15,ENST00000310074.8
ENSP00000308032.3,41,ENST00000310054.9
ENSP00000308107.5,41,ENST00000311412.10
ENSP00000308179.4,21,ENST00000349139.6
ENSP00000308227.4,3,ENST00000311487.9
ENSP00000308236.5,12,ENST00000311832.5
ENSP00000308258.5,39,ENST00000308020.6
ENSP00000308275.4,39,ENST00000309352.4
ENSP00000308332.2,7,ENST00000309822.7
ENSP00000308369.2,5,ENST00000308330.3
ENSP00000308413.5,22,ENST00000312629.10
ENSP00000308430.8,6,ENST00000307892.13
ENSP00000308466.4,9,ENST00000309049.8
ENSP00000308493.5,32,ENST00000311191.10
ENSP00000308495.3,14,ENST00000311936.8
ENSP00000308496.5,0,ENST00000310389.6
ENSP00000308546.2,17,ENST00000310512.4
ENSP00000308548.4,7,ENST00000310597.6
ENSP00000308622.5,13,ENST00000309971.9
ENSP00000308717.7,8,ENST00000310614.12
ENSP00000308727.3,39,ENST00000309558.8
ENSP00000308750.4,15,ENST00000310942.9
ENSP00000308753.7,12,ENST00000308580.12
ENSP00000308895.4,10,ENST00000311124.9
ENSP00000308897.7,0,ENST00000310999.11
ENSP00000308944.5,35,ENST00000310053.10
ENSP00000309031.4,86,ENST00000310421.5
ENSP00000309092.6,15,ENST00000308375.10
ENSP00000309096.4,14,ENST00000311181.5
ENSP00000309142.7,27,ENST00000311180.9
ENSP00000309163.3,22,ENST00000309657.8
ENSP00000309166.8,0,ENST00000310092.12
ENSP00000309198.8,53,ENST00000348165.10
ENSP00000309230.4,127,ENST00000312493.5
ENSP00000309334.5,16,ENST00000307839.10
ENSP00000309429.3,19,ENST00000310442.5
ENSP00000309432.4,7,ENST00000309428.10
ENSP00000309439.5,0,ENST00000311177.7
ENSP00000309457.4,40,ENST00000310301.9
ENSP00000309463.4,12,ENST00000310109.5
ENSP00000309515.5,8,ENST00000308941.9
ENSP00000309548.2,24,ENST00000311765.4
ENSP00000309565.5,7,ENST00000311672.10
ENSP00000309595.2,39,ENST00000311916.8
ENSP00000309610.6,26,ENST00000311506.10
ENSP00000309629.5,0,ENST00000308162.10
ENSP00000309640.6,16,ENST00000310380.11
ENSP00000309644.4,2,ENST00000311086.9
ENSP00000309689.6,61,ENST00000310300.11
ENSP00000309714.5,87,ENST00000311601.6
ENSP00000309790.4,60,ENST00000310806.9
ENSP00000309823.4,32,ENST00000307972.10
ENSP00000309826.2,22,ENST00000311967.6
ENSP00000309830.6,0,ENST00000311111.11
ENSP00000309968.3,38,ENST00000310823.8
ENSP00000310042.2,8,ENST00000308683.3
ENSP00000310109.9,55,ENST00000308482.14
ENSP00000310117.3,14,ENST00000309318.8
ENSP00000310127.6,23,ENST00000309877.11
ENSP00000310129.4,10,ENST00000310118.9
ENSP00000310182.4,14,ENST00000309733.6
ENSP00000310226.6,4,ENST00000311481.11
ENSP00000310260.4,96,ENST00000311234.9
ENSP00000310275.2,9,ENST00000312175.7
ENSP00000310301.6,30,ENST00000310015.12
ENSP00000310356.5,12,ENST00000312499.6
ENSP00000310448.5,9,ENST00000312397.10
ENSP00000310471.4,32,ENST00000310046.9
ENSP00000310491.4,4,ENST00000311956.9
ENSP00000310551.4,23,ENST00000309052.8
ENSP00000310572.6,0,ENST00000310144.11
ENSP00000310590.6,41,ENST00000312010.10
ENSP00000310596.4,1,ENST00000311351.9
ENSP00000310623.9,11,ENST00000311893.14
ENSP00000310668.5,5,ENST00000308159.10
ENSP00000310723.2,39,ENST00000308025.8
ENSP00000310726.4,0,ENST00000309594.5
ENSP00000310749.3,4,ENST00000307845.8
ENSP00000310803.3,9,ENST00000310981.6
ENSP00000310812.4,0,ENST00000345807.7
ENSP00000310873.4,25,ENST00000311469.9
ENSP00000310901.5,14,ENST00000311083.10
ENSP00000310978.5,30,ENST00000308158.10
ENSP00000311026.6,57,ENST00000312046.10
ENSP00000311032.4,2,ENST00000308394.9
ENSP00000311134.7,38,ENST00000311502.12
ENSP00000311135.2,24,ENST00000308736.7
ENSP00000311224.4,24,ENST00000311148.9
ENSP00000311344.5,3,ENST00000311129.9
ENSP00000311360.2,27,ENST00000307980.7
ENSP00000311399.6,21,ENST00000309117.11
ENSP00000311401.5,40,ENST00000311128.10
ENSP00000311427.6,53,ENST00000308527.6
ENSP00000311429.5,29,ENST00000307897.10
ENSP00000311430.6,29,ENST00000307961.11
ENSP00000311449.5,10,ENST00000310653.10
ENSP00000311453.4,112,ENST00000310298.8
ENSP00000311492.6,6,ENST00000308700.6
ENSP00000311500.6,14,ENST00000309451.7
ENSP00000311505.6,41,ENST00000310864.11
ENSP00000311513.6,46,ENST00000308488.11
ENSP00000311665.4,16,ENST00000310571.8
ENSP00000311677.5,0,ENST00000311772.10
ENSP00000311695.2,6,ENST00000312579.4
ENSP00000311713.3,17,ENST00000311806.8
ENSP00000311740.4,21,ENST00000308961.5
ENSP00000311747.5,23,ENST00000310137.5
ENSP00000311778.4,42,ENST00000309315.9
ENSP00000311825.6,95,ENST00000309035.11
ENSP00000311827.2,49,ENST00000309993.3
ENSP00000311857.3,12,ENST00000309660.10
ENSP00000311930.3,34,ENST00000309244.9
ENSP00000311962.4,39,ENST00000309859.8
ENSP00000311977.5,0,ENST00000309061.12
ENSP00000312017.7,11,ENST00000308278.13
ENSP00000312066.1,9,ENST00000307877.7
ENSP00000312081.4,43,ENST00000308127.9
ENSP00000312185.4,101,ENST00000310758.9
ENSP00000312224.4,11,ENST00000310850.9
ENSP00000312244.4,19,ENST00000312196.10
ENSP00000312262.5,48,ENST00000308595.10
ENSP00000312304.4,22,ENST00000309983.5
ENSP00000312311.4,37,ENST00000312475.5
ENSP00000312318.3,0,ENST00000309328.8
ENSP00000312356.6,14,ENST00000309922.7
ENSP00000312411.2,34,ENST00000308249.4
ENSP00000312455.2,19,ENST00000309955.8
ENSP00000312458.2,10,ENST00000310256.7
ENSP00000312506.5,194,ENST00000308508.5
ENSP00000312599.5,15,ENST00000312184.6
ENSP00000312606.4,14,ENST00000351829.9
ENSP00000312617.5,21,ENST00000308733.9
ENSP00000312664.5,1,ENST00000310447.10
ENSP00000312709.5,17,ENST00000313368.8
ENSP00000312734.4,21,ENST00000321437.9
ENSP00000312735.5,22,ENST00000314595.6
ENSP00000312769.5,0,ENST00000324379.10
ENSP00000312770.5,42,ENST00000319974.6
ENSP00000312773.4,0,ENST00000316082.4
ENSP00000312995.3,7,ENST00000318121.8
ENSP00000312999.6,10,ENST00000313601.11
ENSP00000313050.3,2,ENST00000322090.8
ENSP00000313171.4,134,ENST00000321990.5
ENSP00000313327.6,0,ENST00000353341.8
ENSP00000313377.4,51,ENST00000316562.9
ENSP00000313420.3,79,ENST00000314191.7
ENSP00000313422.7,10,ENST00000315580.10
ENSP00000313432.6,0,ENST00000318158.11
ENSP00000313454.4,44,ENST00000322244.10
ENSP00000313490.6,22,ENST00000314666.11
ENSP00000313584.6,6,ENST00000321301.7
ENSP00000313681.3,100,ENST00000323374.8
ENSP00000313752.5,2,ENST00000322310.10
ENSP00000313829.7,0,ENST00000327300.12
ENSP00000313851.10,74,ENST00000315596.15
ENSP00000313875.4,18,ENST00000322875.8
ENSP00000313950.6,6,ENST00000316199.10
ENSP00000313953.4,22,ENST00000317907.9
ENSP00000313983.7,67,ENST00000317025.13
ENSP00000313995.4,11,ENST00000326974.9
ENSP00000314004.2,20,ENST00000323927.3
ENSP00000314029.8,37,ENST00000321337.12
ENSP00000314030.5,10,ENST00000317089.10
ENSP00000314036.4,27,ENST00000320285.9
ENSP00000314067.3,22,ENST00000327134.7
ENSP00000314099.3,45,ENST00000318636.8
ENSP00000314129.7,22,ENST00000315869.8
ENSP00000314193.4,21,ENST00000314761.9
ENSP00000314348.3,32,ENST00000322536.8
ENSP00000314363.6,11,ENST00000347699.8
ENSP00000314396.6,29,ENST00000322396.7
ENSP00000314407.4,13,ENST00000317995.5
ENSP00000314441.7,9,ENST00000324871.12
ENSP00000314444.5,43,ENST00000345530.8
ENSP00000314480.8,66,ENST00000316333.9
ENSP00000314499.4,42,ENST00000314167.9
ENSP00000314518.6,28,ENST00000315948.11
ENSP00000314544.8,12,ENST00000316731.13
ENSP00000314556.6,65,ENST00000322954.11
ENSP00000314606.6,39,ENST00000326317.11
ENSP00000314608.3,12,ENST00000319121.4
ENSP00000314649.3,19,ENST00000348925.2
ENSP00000314709.4,65,ENST00000314393.6
ENSP00000314724.8,57,ENST00000318304.12
ENSP00000314733.5,8,ENST00000317204.11
ENSP00000314776.6,14,ENST00000316610.7
ENSP00000315013.2,30,ENST00000318080.7
ENSP00000315017.8,20,ENST00000315567.13
ENSP00000315182.8,17,ENST00000325599.13
ENSP00000315263.3,8,ENST00000318348.9
ENSP00000315351.4,26,ENST00000321264.9
ENSP00000315379.6,18,ENST00000324862.7
ENSP00000315386.5,20,ENST00000323468.10
ENSP00000315397.6,12,ENST00000323563.8
ENSP00000315410.2,40,ENST00000313367.7
ENSP00000315411.3,21,ENST00000346226.7
ENSP00000315476.4,10,ENST00000316052.6
ENSP00000315568.4,29,ENST00000318709.9
ENSP00000315569.7,70,ENST00000325385.12
ENSP00000315614.3,32,ENST00000318528.8
ENSP00000315615.5,40,ENST00000320636.5
ENSP00000315630.6,44,ENST00000318950.11
ENSP00000315644.10,0,ENST00000323274.15
ENSP00000315659.4,131,ENST00000324109.9
ENSP00000315680.3,11,ENST00000318471.5
ENSP00000315700.4,0,ENST00000314103.6
ENSP00000315774.5,0,ENST00000313468.10
ENSP00000315931.3,37,ENST00000325006.7
ENSP00000316042.4,0,ENST00000314940.7
ENSP00000316054.3,43,ENST00000313143.9
ENSP00000316109.7,44,ENST00000312916.12
ENSP00000316114.3,4,ENST00000317058.8
ENSP00000316176.2,16,ENST00000318066.7
ENSP00000316329.4,22,ENST00000319540.9
ENSP00000316357.6,87,ENST00000324545.9
ENSP00000316454.4,74,ENST00000320580.9
ENSP00000316476.4,11,ENST00000323699.9
ENSP00000316490.4,8,ENST00000318386.8
ENSP00000316512.9,118,ENST00000326270.13
ENSP00000316527.3,108,ENST00000326648.4
ENSP00000316578.5,47,ENST00000322652.10
ENSP00000316809.7,3,ENST00000313486.12
ENSP00000316905.5,4,ENST00000321442.10
ENSP00000316924.4,26,ENST00000323482.9
ENSP00000316950.7,17,ENST00000324324.12
ENSP00000317123.5,26,ENST00000323853.10
ENSP00000317144.6,36,ENST00000326291.11
ENSP00000317159.4,12,ENST00000318911.5
ENSP00000317232.4,0,ENST00000321562.9
ENSP00000317257.5,11,ENST00000317677.9
ENSP00000317272.6,96,ENST00000318493.11
ENSP00000317334.7,15,ENST00000321394.12
ENSP00000317362.3,22,ENST00000313010.8
ENSP00000317376.4,5,ENST00000325844.9
ENSP00000317379.3,42,ENST00000320717.8
ENSP00000317473.3,14,ENST00000319942.8
ENSP00000317579.2,6,ENST00000327237.7
ENSP00000317636.5,28,ENST00000317905.10
ENSP00000317691.6,0,ENST00000322177.6
ENSP00000317714.3,9,ENST00000313843.8
ENSP00000317780.6,11,ENST00000322347.11
ENSP00000317872.4,57,ENST00000319715.10
ENSP00000317891.7,23,ENST00000315050.11
ENSP00000317904.3,35,ENST00000323798.8
ENSP00000317955.8,34,ENST00000322349.13
ENSP00000317971.3,29,ENST00000319394.8
ENSP00000317992.6,16,ENST00000327044.7
ENSP00000318016.7,43,ENST00000318410.12
ENSP00000318066.3,23,ENST00000321037.5
ENSP00000318086.9,15,ENST00000316077.14
ENSP00000318128.3,11,ENST00000320776.5
ENSP00000318131.10,4,ENST00000313683.15
ENSP00000318158.5,9,ENST00000317534.6
ENSP00000318176.4,50,ENST00000325748.9
ENSP00000318177.9,5,ENST00000319725.10
ENSP00000318185.4,21,ENST00000319223.8
ENSP00000318196.6,6,ENST00000318129.6
ENSP00000318262.6,28,ENST00000319106.12
ENSP00000318297.5,11,ENST00000322623.10
ENSP00000318318.6,5,ENST00000352410.9
ENSP00000318406.3,63,ENST00000325722.8
ENSP00000318480.3,26,ENST00000326799.7
ENSP00000318602.5,0,ENST00000320152.11
ENSP00000318629.4,34,ENST00000324849.9
ENSP00000318687.5,10,ENST00000320027.10
ENSP00000318690.3,63,ENST00000321027.8
ENSP00000318697.4,28,ENST00000317702.10
ENSP00000318804.6,30,ENST00000324238.7
ENSP00000318821.2,47,ENST00000321407.3
ENSP00000318822.7,0,ENST00000317361.11
ENSP00000318852.7,0,ENST00000322067.12
ENSP00000318861.6,26,ENST00000322535.11
ENSP00000318868.3,58,ENST00000316694.8
ENSP00000318914.3,16,ENST00000316836.5
ENSP00000318986.4,7,ENST00000314622.9
ENSP00000319096.2,4,ENST00000323534.5
ENSP00000319104.6,13,ENST00000314616.11
ENSP00000319169.8,1,ENST00000324366.13
ENSP00000319240.2,9,ENST00000320756.7
ENSP00000319417.5,39,ENST00000314759.6
ENSP00000319469.7,30,ENST00000321326.11
ENSP00000319531.3,5,ENST00000315467.9
ENSP00000319664.5,15,ENST00000321265.10
ENSP00000319726.4,17,ENST00000317568.10
ENSP00000319739.5,8,ENST00000320963.9
ENSP00000319788.5,11,ENST00000320623.10
ENSP00000319829.5,51,ENST00000324048.9
ENSP00000319831.5,106,ENST00000316637.7
ENSP00000319851.5,34,ENST00000315251.11
ENSP00000319974.8,49,ENST00000325805.13
ENSP00000319992.6,3,ENST00000317635.6
ENSP00000320006.7,115,ENST00000319217.12
ENSP00000320043.3,14,ENST00000316963.8
ENSP00000320081.4,11,ENST00000315691.8
ENSP00000320084.5,45,ENST00000318443.10
ENSP00000320092.5,15,ENST00000324537.5
ENSP00000320117.7,16,ENST00000313244.14
ENSP00000320147.2,32,ENST00000320356.7
ENSP00000320168.6,2,ENST00000323688.10
ENSP00000320184.8,0,ENST00000313608.13
ENSP00000320188.3,12,ENST00000325421.7
ENSP00000320251.5,2,ENST00000314400.10
ENSP00000320291.3,49,ENST00000319481.8
ENSP00000320337.5,4,ENST00000323646.9
ENSP00000320413.3,19,ENST00000317483.4
ENSP00000320434.4,25,ENST00000325551.9
ENSP00000320485.7,63,ENST00000324856.13
ENSP00000320521.7,0,ENST00000322269.10
ENSP00000320543.5,37,ENST00000314728.9
ENSP00000320566.5,29,ENST00000315870.10
ENSP00000320650.3,42,ENST00000313525.4
ENSP00000320658.8,2,ENST00000324868.13
ENSP00000320663.5,31,ENST00000318522.10
ENSP00000320688.6,19,ENST00000324194.12
ENSP00000320821.5,36,ENST00000320785.10
ENSP00000320866.4,10,ENST00000316448.10
ENSP00000320869.5,39,ENST00000315073.10
ENSP00000320885.3,42,ENST00000315285.9
ENSP00000320898.3,33,ENST00000318037.3
ENSP00000320936.6,20,ENST00000319363.11
ENSP00000320949.5,73,ENST00000317147.10
ENSP00000320965.5,14,ENST00000319769.10
ENSP00000321026.3,27,ENST00000319264.4
ENSP00000321070.5,14,ENST00000321341.11
ENSP00000321195.5,157,ENST00000323116.10
ENSP00000321239.5,0,ENST00000324439.10
ENSP00000321259.3,0,ENST00000319006.8
ENSP00000321260.3,11,ENST00000314133.4
ENSP00000321266.10,0,ENST00000320996.14
ENSP00000321320.5,18,ENST00000347708.5
ENSP00000321348.8,93,ENST00000324765.13
ENSP00000321365.3,7,ENST00000316856.7
ENSP00000321449.6,26,ENST00000323013.7
ENSP00000321498.9,32,ENST00000326232.14
ENSP00000321537.4,75,ENST00000316843.9
ENSP00000321617.5,9,ENST00000323348.10
ENSP00000321691.8,10,ENST00000319863.13
ENSP00000321703.4,14,ENST00000317827.9
ENSP00000321706.5,24,ENST00000319004.6
ENSP00000321711.4,54,ENST00000319212.9
ENSP00000321746.4,10,ENST00000317968.9
ENSP00000321810.5,25,ENST00000316891.10
ENSP00000321826.6,108,ENST00000321680.10
ENSP00000321845.6,36,ENST00000345254.9
ENSP00000321971.4,34,ENST00000315082.9
ENSP00000321988.7,19,ENST00000314752.11
ENSP00000322020.5,14,ENST00000320230.9
ENSP00000322036.7,66,ENST00000349157.10
ENSP00000322159.4,37,ENST00000317868.9
ENSP00000322180.4,7,ENST00000313655.5
ENSP00000322229.9,32,ENST00000350997.12
ENSP00000322238.4,5,ENST00000319074.6
ENSP00000322396.2,0,ENST00000320270.4
ENSP00000322419.4,12,ENST00000321153.9
ENSP00000322439.3,0,ENST00000313511.8
ENSP00000322450.6,2,ENST00000322776.11
ENSP00000322469.3,5,ENST00000318887.8
ENSP00000322524.4,0,ENST00000319285.5
ENSP00000322570.5,61,ENST00000320574.10
ENSP00000322579.3,15,ENST00000320316.8
ENSP00000322594.2,23,ENST00000320578.3
ENSP00000322628.2,20,ENST00000320033.5
ENSP00000322706.6,0,ENST00000325110.11
ENSP00000322716.6,11,ENST00000321919.14
ENSP00000322730.6,1,ENST00000326427.11
ENSP00000322775.3,29,ENST00000313080.8
ENSP00000322915.6,80,ENST00000314607.11
ENSP00000323046.4,22,ENST00000327304.10
ENSP00000323047.6,44,ENST00000317502.11
ENSP00000323065.1,1,ENST00000316939.3
ENSP00000323074.4,113,ENST00000353383.6
ENSP00000323076.5,0,ENST00000326925.11
ENSP00000323099.3,31,ENST00000320211.10
ENSP00000323148.6,21,ENST00000324306.11
ENSP00000323288.7,18,ENST00000315616.12
ENSP00000323300.5,56,ENST00000321765.10
ENSP00000323313.7,20,ENST00000316218.12
ENSP00000323377.5,11,ENST00000315013.9
ENSP00000323421.3,14,ENST00000322213.9
ENSP00000323424.6,4,ENST00000313146.10
ENSP00000323527.6,39,ENST00000352689.11
ENSP00000323645.3,19,ENST00000317571.8
ENSP00000323659.5,47,ENST00000312912.10
ENSP00000323678.3,22,ENST00000322342.4
ENSP00000323687.6,13,ENST00000319380.12
ENSP00000323696.5,14,ENST00000320954.11
ENSP00000323720.1,61,ENST00000324817.6
ENSP00000323780.4,22,ENST00000321599.9
ENSP00000323782.7,2,ENST00000315286.13
ENSP00000323811.5,10,ENST00000321169.10
ENSP00000323856.4,108,ENST00000322810.8
ENSP00000323858.7,16,ENST00000314045.11
ENSP00000323867.5,0,ENST00000316299.9
ENSP00000323879.4,22,ENST00000323037.5
ENSP00000323889.4,29,ENST00000316881.9
ENSP00000323945.5,3,ENST00000319296.10
ENSP00000323967.6,41,ENST00000348513.12
ENSP00000324101.4,9,ENST00000322008.9
ENSP00000324124.4,8,ENST00000322028.5
ENSP00000324173.6,27,ENST00000324460.7
ENSP00000324180.4,6,ENST00000350051.8
ENSP00000324203.5,23,ENST00000316024.9
ENSP00000324287.6,43,ENST00000326793.11
ENSP00000324302.5,43,ENST00000323944.9
ENSP00000324318.5,96,ENST00000324266.10
ENSP00000324375.5,52,ENST00000321117.10
ENSP00000324463.7,75,ENST00000325680.12
ENSP00000324491.7,15,ENST00000313219.8
ENSP00000324527.5,39,ENST00000318217.10
ENSP00000324628.6,11,ENST00000322897.11
ENSP00000324636.2,18,ENST00000316763.8
ENSP00000324729.4,45,ENST00000324679.5
ENSP00000324741.3,23,ENST00000316937.8
ENSP00000324792.4,33,ENST00000320805.8
ENSP00000324806.5,6,ENST00000316626.6
ENSP00000324810.6,10,ENST00000317040.12
ENSP00000324842.6,18,ENST00000316519.11
ENSP00000325002.6,12,ENST00000314797.10
ENSP00000325017.5,35,ENST00000315579.10
ENSP00000325074.7,18,ENST00000315985.7
ENSP00000325091.8,43,ENST00000317135.13
ENSP00000325136.5,29,ENST00000317799.10
ENSP00000325240.6,3,ENST00000318008.11
ENSP00000325301.3,9,ENST00000314567.8
ENSP00000325312.5,8,ENST00000323666.10
ENSP00000325313.3,43,ENST00000324096.9
ENSP00000325355.3,69,ENST00000321617.8
ENSP00000325369.7,0,ENST00000316788.12
ENSP00000325376.2,0,ENST00000325495.9
ENSP00000325377.3,26,ENST00000322313.9
ENSP00000325612.1,66,ENST00000325464.6
ENSP00000325655.5,2,ENST00000324913.9
ENSP00000325677.6,0,ENST00000324685.11
ENSP00000325827.7,76,ENST00000313050.11
ENSP00000325905.6,0,ENST00000313117.11
ENSP00000325958.9,22,ENST00000326674.10
ENSP00000326003.6,36,ENST00000316752.11
ENSP00000326119.7,10,ENST00000316660.7
ENSP00000326200.4,35,ENST00000312938.5
ENSP00000326305.4,16,ENST00000319017.5
ENSP00000326342.3,12,ENST00000323570.8
ENSP00000326411.6,13,ENST00000354105.10
ENSP00000326424.2,18,ENST00000319023.7
ENSP00000326531.8,12,ENST00000326266.13
ENSP00000326550.4,14,ENST00000313288.9
ENSP00000326563.5,62,ENST00000314358.10
ENSP00000326603.7,86,ENST00000320876.11
ENSP00000326630.2,72,ENST00000319555.8
ENSP00000326759.3,56,ENST00000320743.8
ENSP00000326806.5,7,ENST00000321256.10
ENSP00000326813.4,26,ENST00000315927.9
ENSP00000326841.6,51,ENST00000321898.10
ENSP00000326858.3,26,ENST00000319550.9
ENSP00000326879.9,21,ENST00000325366.14
ENSP00000326948.2,0,ENST00000348411.3
ENSP00000326981.2,0,ENST00000314852.2
ENSP00000327054.3,2,ENST00000325327.4
ENSP00000327070.5,0,ENST00000315758.10
ENSP00000327072.6,27,ENST00000352967.9
ENSP00000327116.5,51,ENST00000322054.10
ENSP00000327145.8,134,ENST00000325888.13
ENSP00000327154.6,37,ENST00000323267.11
ENSP00000327179.7,96,ENST00000314423.12
ENSP00000327197.5,50,ENST00000323460.10
ENSP00000327255.3,23,ENST00000325642.7
ENSP00000327436.5,24,ENST00000331768.10
ENSP00000327504.5,78,ENST00000328236.10
ENSP00000327539.6,37,ENST00000329433.10
ENSP00000327541.2,7,ENST00000329281.6
ENSP00000327650.4,20,ENST00000333371.8
ENSP00000327704.3,4,ENST00000333082.7
ENSP00000327821.5,63,ENST00000332707.10
ENSP00000327889.2,74,ENST00000330574.2
ENSP00000328023.5,39,ENST00000332118.11
ENSP00000328079.5,34,ENST00000332629.7
ENSP00000328088.4,13,ENST00000328827.9
ENSP00000328103.5,48,ENST00000330125.10
ENSP00000328187.5,20,ENST00000330622.9
ENSP00000328228.3,84,ENST00000330560.8
ENSP00000328236.6,81,ENST00000333479.12
ENSP00000328269.6,20,ENST00000333651.11
ENSP00000328287.6,72,ENST00000327697.11
ENSP00000328325.3,0,ENST00000330938.8
ENSP00000328403.5,46,ENST00000331531.9
ENSP00000328547.2,42,ENST00000328111.6
ENSP00000328551.5,12,ENST00000330852.10
ENSP00000328570.4,11,ENST00000331334.5
ENSP00000328720.4,25,ENST00000328914.5
ENSP00000328729.6,0,ENST00000331835.10
ENSP00000328773.3,3,ENST00000332499.4
ENSP00000328789.2,23,ENST00000329235.6
ENSP00000328835.3,2,ENST00000329245.9
ENSP00000328848.8,19,ENST00000329236.8
ENSP00000328928.5,22,ENST00000332503.6
ENSP00000328992.4,82,ENST00000331923.9
ENSP00000329009.5,43,ENST00000328724.9
ENSP00000329102.5,35,ENST00000328205.9
ENSP00000329213.6,9,ENST00000329967.11
ENSP00000329357.4,16,ENST00000327443.9
ENSP00000329419.4,2,ENST00000333188.10
ENSP00000329452.5,18,ENST00000331299.6
ENSP00000329466.6,0,ENST00000328666.11
ENSP00000329558.3,14,ENST00000329271.8
ENSP00000329715.4,22,ENST00000331457.9
ENSP00000329748.5,38,ENST00000331366.10
ENSP00000329757.4,14,ENST00000330398.9
ENSP00000329797.6,0,ENST00000331581.11
